business_id,average_daily_sales_dollar_volume,average_daily_sales_transactions,age_in_months,state,type,debt,credit_score,expense_to_income_ratio,offer_size,offer_fee
297,28.83,28,44.0,WA,delivery,1119.96,551.0,0.45286664235057494,6973.0,365.0
298,53.63,9,31.5,CO,restaurant,476.67,568.0,0.6458276625217223,11658.0,397.0
299,53.46,70,52.3,AZ,childcare center,410.01,612.0,0.40845145139229183,13770.0,906.0
300,119.02,56,64.3,MA,restaurant,423.05,787.0,0.31217342331980963,25899.0,1552.0
301,370.59,76,28.1,ID,auto repair,1149.17,723.0,0.8650966784258185,70458.0,9095.0
302,90.13,38,95.6,NM,auto repair,152.0,777.0,0.6313465783660056,22028.0,690.0
303,7.26,81,25.0,NJ,restaurant,35336.41,660.0,0.7233755034120454,218.0,26.0
304,7.99,17,41.6,TX,delivery,38226.19,553.0,0.9248014271204416,240.0,26.0
305,75.42,103,68.7,CT,plumber,2488.78,671.0,0.8135955346248774,19355.0,969.0
306,0.29,39,34.1,ND,laundromat,5859.03,573.0,1.0768272207933691,9.0,1.0
307,9.83,52,20.6,VA,auto repair,1431.2,742.0,1.0854321871724901,604.0,33.0
308,543.7,79,39.8,NJ,restaurant,1343.46,640.0,0.7283141494493243,111842.0,16149.0
309,26.46,59,16.1,WY,restaurant,129.52,528.0,0.6078252482457185,4439.0,220.0
310,5.51,41,21.8,DE,plumber,1120.64,649.0,0.9845343263212737,349.0,23.0
311,39.02,52,19.3,PA,plumber,667.25,528.0,1.1193985986403083,1305.0,154.0
312,2.15,62,70.4,NH,delivery,1654.88,751.0,0.6658947840775563,577.0,30.0
313,556.84,18,46.3,UT,auto repair,45692.66,506.0,0.731170291578399,119294.0,15556.0
314,152.39,45,104.6,TX,auto repair,871.13,603.0,1.1010068127195614,33840.0,2038.0
315,184.64,25,13.6,AZ,restaurant,2874.94,647.0,0.4974185766531287,43025.0,3644.0
316,15.06,88,26.4,DC,plumber,7370.44,698.0,0.5570384291146926,3804.0,167.0
317,189.35,34,23.6,NE,delivery,6919.28,559.0,0.4931215538536579,44543.0,3050.0
318,134.28,96,49.9,LA,laundromat,8098.07,591.0,0.567794173197546,33733.0,1837.0
319,58.44,46,81.7,OR,electrician,40270.33,788.0,0.7595358565364304,15109.0,722.0
320,68.5,62,22.1,RI,restaurant,5433.11,583.0,0.9782725426032833,3647.0,251.0
321,408.46,37,38.7,UT,restaurant,68467.5,753.0,0.6529295492198652,87578.0,8037.0
322,21.4,47,51.3,IL,electrician,138.59,624.0,1.044008524614114,3913.0,272.0
323,56.44,76,54.3,CA,electrician,2854.41,810.0,0.542549989028292,14469.0,722.0
324,153.31,87,95.0,RI,auto repair,3313.82,680.0,0.9298082882894614,38068.0,2227.0
325,11.85,29,11.4,MT,childcare center,357.98,627.0,0.2039534274545816,2740.0,123.0
326,110.14,64,43.8,CO,childcare center,90.93,829.0,0.9309962226272516,26446.0,977.0
327,16.53,93,7.8,DC,plumber,59983.09,550.0,0.7877778293419107,496.0,71.0
328,14.44,70,12.6,SC,cleaner,12022.19,570.0,0.41573286941510385,2281.0,137.0
329,154.43,97,50.8,NH,restaurant,1391.72,618.0,1.1288811129593994,20546.0,2077.0
330,1022.01,34,55.6,FL,restaurant,21495.02,614.0,0.8391177431571745,220883.0,27044.0
331,43.53,7,39.7,RI,restaurant,8466.06,644.0,0.8144052760261817,9179.0,459.0
332,118.39,71,15.2,MN,restaurant,1642944.71,585.0,0.7207842044506795,3552.0,437.0
333,1320.37,96,95.9,CO,auto repair,152.44,696.0,0.9162642311877842,285625.0,35882.0
334,97.92,33,61.6,TX,restaurant,10903.49,604.0,0.3346921609823588,26376.0,1607.0
335,309.97,17,23.1,IN,restaurant,2926.8,517.0,0.7735303385712466,39492.0,4898.0
336,14.63,94,91.0,MA,restaurant,9941.06,607.0,0.636735035321551,3076.0,145.0
337,95.9,46,71.0,MN,restaurant,72227.04,591.0,1.059256478835796,15127.0,1088.0
338,88.93,44,64.4,IA,plumber,593.96,614.0,0.9379775376280841,20123.0,870.0
339,69.95,48,93.5,RI,movers,33872.44,822.0,0.8301074125592579,15784.0,594.0
340,103.72,84,65.4,MI,movers,22589.74,674.0,0.5866697551229837,25930.0,879.0
341,298.18,72,44.8,AL,auto repair,79.55,687.0,0.46899713918703223,66806.0,4308.0
342,48.33,39,37.6,MD,auto repair,1586.86,650.0,0.6150103444435222,12661.0,864.0
343,10.8,36,36.7,WY,restaurant,1285.5,579.0,0.6157996721854682,2723.0,125.0
344,72.71,24,91.0,WA,restaurant,418.91,613.0,0.7828059053598956,18053.0,627.0
345,48.98,94,50.7,WI,restaurant,8698.96,715.0,0.8865853709201948,11768.0,729.0
346,30.54,19,4.9,UT,childcare center,13.46,688.0,0.9910145332162269,1406.0,108.0
347,85.05,20,67.6,DE,electrician,54.55,655.0,0.8160444440015153,19584.0,958.0
348,8.35,66,23.7,UT,restaurant,193.52,587.0,0.743708018028625,1392.0,71.0
349,41.52,86,15.8,TN,childcare center,3013.05,530.0,0.9407608151496825,1715.0,147.0
350,342.8,74,2.0,AZ,childcare center,846.62,688.0,0.31875935433189306,79302.0,6854.0
351,55.35,89,61.8,DE,childcare center,150.61,603.0,0.8283983790811948,12679.0,444.0
352,22.92,44,16.1,CT,cleaner,64.87,736.0,0.8467302926874866,3758.0,251.0
353,44.6,78,41.0,NE,plumber,2411.6,594.0,0.5757690310986107,9521.0,554.0
354,80.15,36,12.5,UT,restaurant,9439.21,673.0,0.8414067489551442,8290.0,418.0
355,110.01,25,20.5,MA,restaurant,1538.1,688.0,1.0441099152786029,7576.0,338.0
356,42.38,101,40.9,DC,restaurant,378.94,778.0,0.6330553444762875,11336.0,509.0
357,12.91,19,80.5,UT,restaurant,117776.52,591.0,0.6452960745932242,387.0,53.0
358,151.95,32,16.6,MT,electrician,14676.17,677.0,0.3397617420717796,39657.0,2265.0
359,100.48,25,88.8,RI,restaurant,3655.67,613.0,1.069311714292993,23292.0,1241.0
360,46.74,98,47.3,IA,plumber,73.57,696.0,0.5157412515547058,11058.0,755.0
361,644.19,94,19.6,MN,restaurant,7616.68,593.0,0.708951321216348,116488.0,17255.0
362,222.76,31,10.9,UT,restaurant,4796.6,727.0,0.8542087051467973,28100.0,2515.0
363,9.67,91,19.2,SD,cleaner,3535.2,695.0,0.8464002025040579,955.0,50.0
364,5.51,40,18.6,MN,auto repair,4781.58,618.0,0.6338353470195088,571.0,39.0
365,45.6,44,13.3,NY,delivery,21739.69,538.0,0.8737716296047081,1703.0,185.0
366,7.69,17,49.7,AK,electrician,2879.4,564.0,0.5966349493984118,1754.0,61.0
367,178.4,92,14.3,IL,restaurant,15572.34,715.0,0.7060226954285999,37019.0,1914.0
368,608.1,78,32.1,KY,auto repair,2275.26,593.0,0.7552679605935483,113020.0,13987.0
369,94.71,71,44.9,WA,plumber,64.32,573.0,0.9091568027691136,19621.0,1148.0
370,196.2,78,90.8,MN,restaurant,751.47,822.0,0.9492409693851761,45846.0,2680.0
371,28.05,93,77.9,CA,restaurant,8007.74,650.0,0.4959259161923075,5936.0,398.0
372,50.46,64,12.6,UT,laundromat,3184.92,641.0,0.9933756696560904,2360.0,197.0
373,47.38,94,69.8,IA,plumber,815.29,650.0,1.0158270606447402,10163.0,361.0
374,57.33,88,10.5,KY,restaurant,6554.72,541.0,0.5648604811842065,9423.0,492.0
375,507.08,58,43.7,NY,restaurant,4391.05,756.0,0.7385632088549879,113772.0,15442.0
376,98.65,15,76.0,WV,plumber,628.68,658.0,0.2762833578223632,25171.0,1156.0
377,37.64,70,75.9,FL,plumber,1588.42,590.0,0.829210932408953,7934.0,425.0
378,12.08,34,73.3,AZ,laundromat,138466.95,718.0,0.8235436861981386,362.0,52.0
379,724.03,33,42.4,WI,delivery,8009.07,607.0,0.4356092934430232,167335.0,24172.0
380,132.88,66,11.9,MS,auto repair,1306.61,605.0,0.7224336094245657,16887.0,1050.0
381,132.38,60,32.2,MO,laundromat,91.04,557.0,0.9781168977948385,11175.0,998.0
382,41.6,96,40.4,CT,restaurant,10087.8,641.0,0.8044569698820426,9698.0,628.0
383,9.4,43,42.6,WV,restaurant,336094.31,611.0,0.49006864600235517,282.0,39.0
384,1352.03,48,49.8,KS,auto repair,11055.06,637.0,0.5430632662719058,319032.0,46585.0
385,28.11,64,9.7,PA,electrician,9073.65,533.0,0.8456657674166447,1138.0,93.0
386,3.1,111,39.6,KY,auto repair,20233.12,633.0,0.508779912729862,93.0,13.0
387,97.81,12,50.5,AZ,auto repair,1044.63,542.0,0.3251886811413978,26047.0,949.0
388,36.96,84,30.7,OR,restaurant,67580.66,622.0,1.0114868644490602,1133.0,126.0
389,20.3,65,29.0,HI,restaurant,7780.99,739.0,0.6888523445689549,4312.0,231.0
390,114.25,56,24.0,DE,restaurant,720.48,583.0,0.8597758374652835,12004.0,648.0
391,64.52,16,16.5,NE,auto repair,31012.14,618.0,0.9304407755556403,2669.0,174.0
392,183.88,52,90.6,IA,restaurant,10631.11,745.0,1.1663257834798206,41997.0,3052.0
393,6.33,43,24.7,CT,auto repair,6649.55,730.0,0.988720854316305,249.0,17.0
394,342.28,92,13.9,MD,restaurant,10409.91,626.0,1.1279771427304286,12145.0,1510.0
395,81.93,48,23.8,NC,plumber,9.58,533.0,0.8071149934310201,10409.0,722.0
396,27.75,27,84.2,LA,laundromat,2065.24,598.0,1.1614758539170402,6708.0,456.0
397,141.58,75,54.8,AZ,movers,49.65,576.0,0.9114979569368054,30062.0,1872.0
398,336.47,27,18.4,MT,restaurant,213.73,668.0,0.7716034529402361,58082.0,6567.0
399,62.67,13,14.7,HI,laundromat,160536.1,613.0,0.8354223135939927,1886.0,238.0
400,15.41,77,38.8,AZ,restaurant,5343.3,548.0,0.666134785210321,3381.0,172.0
401,103.68,16,16.6,KY,electrician,13419.8,558.0,0.4519615214291458,21447.0,773.0
402,128.4,70,36.2,DE,plumber,61.6,609.0,1.075848130535932,10531.0,952.0
403,42.66,55,57.3,SC,restaurant,1687.58,604.0,0.8648149390356255,8696.0,417.0
404,27.83,63,36.8,OK,restaurant,9309.5,710.0,1.0332472686760399,3036.0,195.0
405,18.7,120,58.6,KS,auto repair,1388.44,637.0,0.46199415670897737,4505.0,296.0
406,43.61,96,41.7,WI,auto repair,3128.04,589.0,1.0981494623540347,3704.0,321.0
407,30.31,89,40.8,WY,laundromat,563.39,761.0,1.0913318833187606,5417.0,316.0
408,17.63,70,8.0,AR,plumber,185.59,596.0,0.38037167994639515,3580.0,207.0
409,31.47,56,11.0,NC,plumber,4090.55,569.0,0.522588976867529,5598.0,306.0
410,79.33,40,91.7,FL,movers,603.21,603.0,1.0189797332768225,18608.0,590.0
411,122.91,23,71.4,UT,laundromat,5905.72,746.0,0.7015662091465719,29629.0,1074.0
412,121.59,70,64.8,OR,laundromat,55561.65,793.0,0.43402477698126013,25866.0,786.0
413,57.46,15,10.5,RI,restaurant,11226.2,638.0,1.0081179305520058,2168.0,163.0
414,38.91,53,89.3,RI,plumber,1299.34,744.0,1.1366158020802588,9174.0,378.0
415,285.89,73,21.2,OH,restaurant,2397.41,691.0,0.7643957948882144,58125.0,6861.0
416,278.78,44,88.6,NE,movers,1447.02,697.0,0.9321184420713587,61776.0,2089.0
417,1020.94,50,21.3,ID,restaurant,49122.18,555.0,0.4994328640416434,210620.0,30463.0
418,23.77,44,44.4,WY,auto repair,1286.94,625.0,0.9271110560415505,4360.0,276.0
419,211.31,98,60.5,CO,restaurant,2403.54,702.0,0.8124590601582654,53234.0,3331.0
420,25.5,49,32.1,WA,electrician,5281.93,768.0,0.7002047361991374,6589.0,226.0
421,41.69,29,76.0,AK,laundromat,6347.34,691.0,0.9635929552869442,9940.0,517.0
422,30.3,6,46.5,PA,childcare center,32946.55,633.0,1.0806322006074316,1259.0,81.0
423,414.89,67,22.3,VT,auto repair,165.06,725.0,0.614433951863076,94331.0,10760.0
424,44.46,62,57.5,UT,restaurant,39858.59,593.0,0.872732214655887,6996.0,426.0
425,26.03,62,64.2,MO,restaurant,599.75,616.0,1.1446754008126316,4314.0,274.0
426,22.08,51,14.8,IL,cleaner,49.26,660.0,1.1056873118297315,911.0,50.0
427,64.36,89,27.0,DC,electrician,9649.44,680.0,0.4245996831138847,15303.0,798.0
428,53.72,59,48.8,UT,restaurant,1373.48,747.0,0.9234976632575397,10953.0,531.0
429,37.52,86,8.5,KY,plumber,2480.64,582.0,0.9074674673889418,1738.0,161.0
430,19.35,31,96.2,OH,restaurant,2739.52,654.0,0.8778736709467305,5072.0,301.0
431,73.0,88,89.9,ND,laundromat,661.0,604.0,0.8601903419979172,19626.0,1158.0
432,272.0,71,51.6,GA,cleaner,2580.07,644.0,0.4031257237484935,62476.0,4375.0
433,71.6,60,33.5,SC,plumber,39.63,762.0,0.6464058282254431,18030.0,612.0
434,2097.69,37,97.0,NM,childcare center,886.74,715.0,0.9776633820262588,519676.0,76392.0
435,47.3,13,64.8,AL,plumber,102.83,618.0,1.0287095003342432,10581.0,455.0
436,15.87,15,12.5,MI,electrician,1508.1,729.0,0.6374582802874159,3631.0,130.0
437,221.93,34,48.8,LA,restaurant,12817.3,668.0,0.48722703433558184,56964.0,1823.0
438,245.99,38,58.4,NH,childcare center,572.73,607.0,0.7761002715400303,51367.0,2704.0
439,36.83,66,10.2,IN,restaurant,40547.67,597.0,0.5105279038327134,2874.0,124.0
440,8.15,25,13.5,ME,restaurant,1832.36,705.0,1.009094978527495,406.0,16.0
441,50.2,22,23.8,NE,laundromat,2884.28,626.0,0.7338081129090559,9063.0,359.0
442,35.54,55,39.9,WV,restaurant,30613.12,694.0,0.7923895043819786,6268.0,430.0
443,61.87,70,30.0,AL,plumber,7757.56,683.0,0.7867683245801358,12254.0,668.0
444,30.19,35,24.1,LA,restaurant,107.58,809.0,0.9428737688221991,5713.0,294.0
445,296.4,84,51.8,FL,restaurant,36961.98,750.0,0.5778612394707757,67992.0,2269.0
446,254.1,89,42.0,KY,restaurant,7186.12,732.0,0.8438751982773713,63013.0,6705.0
447,22.73,125,40.4,WV,restaurant,38672.11,791.0,0.5097857398111653,5331.0,343.0
448,56.05,30,8.1,CA,auto repair,2006.61,548.0,0.9588354013184245,2027.0,203.0
449,89.38,27,68.0,NJ,laundromat,28149.55,503.0,0.6130446382190888,21178.0,1303.0
450,1.49,94,21.3,WV,plumber,1312.14,577.0,0.7356386275768804,85.0,4.0
451,79.77,15,29.0,OR,cleaner,2689.28,618.0,1.0841246968207843,4963.0,391.0
452,33.78,87,9.5,NE,childcare center,1268.65,640.0,0.8975392064195639,2096.0,91.0
453,154.86,88,44.2,AK,electrician,199110.08,731.0,0.9462557297811327,11451.0,776.0
454,36.8,38,23.5,DE,restaurant,6458.4,711.0,0.8707642103902787,5889.0,370.0
455,4.56,53,61.9,VA,restaurant,14295.98,644.0,0.9650235116522964,141.0,18.0
456,58.68,13,17.1,AR,restaurant,15470.46,723.0,0.9566745004323302,4101.0,224.0
457,124.38,70,66.8,DC,restaurant,79.91,621.0,0.8198898006622123,32423.0,1608.0
458,82.49,22,5.6,AZ,auto repair,880.5,722.0,1.0766565801633137,3174.0,231.0
459,167.82,44,25.9,OR,auto repair,6723.97,715.0,0.9017940567299955,25809.0,1424.0
460,115.87,81,16.8,DC,laundromat,169626.01,523.0,1.0369296757396815,3491.0,433.0
461,72.46,50,16.4,OR,restaurant,120.87,597.0,0.9817579626197088,3831.0,212.0
462,64.81,19,10.6,KY,delivery,443.68,703.0,0.6926549622928867,11253.0,490.0
463,21.0,103,33.1,NV,cleaner,6020.37,574.0,0.5615073465663198,5114.0,173.0
464,275.76,88,20.0,AZ,movers,634.02,679.0,0.6944017453592127,54990.0,6354.0
465,6.93,72,5.0,NJ,restaurant,87.15,574.0,0.9256597298665381,279.0,24.0
466,20.59,40,23.6,AR,electrician,155.62,693.0,0.6065105215722915,5134.0,223.0
467,42.25,89,71.6,MT,plumber,184.75,597.0,1.0245742892719538,10218.0,397.0
468,58.26,57,35.2,DE,restaurant,25636.1,582.0,0.8030425421881616,8125.0,640.0
469,14.78,74,22.0,CA,laundromat,7027.35,565.0,0.9507961576336955,590.0,42.0
470,255.04,66,5.4,NY,restaurant,1269.05,688.0,0.8835015382137559,18626.0,1277.0
471,176.03,97,4.9,ME,laundromat,4245.69,574.0,0.6203225777865805,21881.0,1582.0
472,118.65,123,33.2,ME,laundromat,28648.95,600.0,0.991385975645623,9032.0,481.0
473,155.97,83,41.6,MA,laundromat,5585.16,725.0,0.9149883615950755,36280.0,3072.0
474,6.65,37,63.6,CO,laundromat,12293.07,607.0,0.9237564421275823,381.0,21.0
475,98.1,24,64.9,AK,restaurant,960.18,589.0,0.4981758924950325,25294.0,905.0
476,9.64,66,12.6,SD,childcare center,28006.17,558.0,0.6150182888498831,291.0,36.0
477,16.89,70,11.7,VA,restaurant,27753.41,561.0,0.7569051259011321,526.0,59.0
478,65.11,86,72.1,NH,restaurant,1733.0,755.0,0.8841463847227905,17082.0,1043.0
479,3.96,15,60.8,IL,restaurant,6088.22,650.0,0.7842927641908963,663.0,25.0
480,79.99,69,44.2,LA,electrician,5768.21,582.0,1.0261958959491804,8921.0,671.0
481,169.85,44,65.7,MS,delivery,22.98,659.0,0.6584226092305582,39601.0,2327.0
482,2348.22,17,35.7,CO,auto repair,76.06,766.0,0.6279063035640279,512342.0,74072.0
483,4.47,30,4.9,KY,laundromat,2542.97,552.0,0.6566057458055196,249.0,12.0
484,5.47,57,16.2,VA,restaurant,27361.32,675.0,0.7542771151366324,164.0,20.0
485,170.5,76,47.5,UT,cleaner,3548.62,746.0,0.6764666944883395,43993.0,1392.0
486,601.73,80,31.9,VT,restaurant,1395.93,609.0,0.9021732371046756,97896.0,11260.0
487,5.42,14,70.8,MN,movers,921.78,630.0,1.0273798070806268,1195.0,40.0
488,268.31,43,51.0,AK,auto repair,14925.97,542.0,1.058829673072295,31371.0,3489.0
489,56.62,110,57.7,WI,plumber,38.58,663.0,0.7382157842608755,13847.0,833.0
490,141.48,80,34.4,AZ,laundromat,1913.23,692.0,0.8101954936698859,34122.0,2675.0
491,7.06,47,14.2,IA,restaurant,757.43,632.0,1.0145576558787128,313.0,26.0
492,18.53,20,72.4,AR,restaurant,83886.67,637.0,0.8610595474863804,558.0,74.0
493,33.64,65,57.4,MD,movers,2135.16,616.0,1.0290390552911357,6073.0,299.0
494,4.16,17,27.0,ND,auto repair,63861.05,595.0,0.8514932532386962,125.0,17.0
495,845.64,58,42.8,VT,laundromat,2980.27,636.0,0.44182113622838215,197577.0,27877.0
496,132.15,45,19.0,UT,restaurant,14987.05,641.0,1.1838945681117024,4484.0,487.0
497,16.09,29,27.0,ID,laundromat,7862.9,563.0,1.1537408041601476,519.0,51.0
498,20.93,38,42.3,HI,childcare center,64447.02,738.0,0.9888274005337578,633.0,77.0
499,123.14,25,106.6,MS,laundromat,57.0,589.0,0.5892754282888579,29818.0,2005.0
500,160.36,43,79.2,KS,restaurant,7169.67,697.0,0.7718649742830613,37583.0,2583.0
501,178.86,95,50.7,CT,restaurant,397190.18,678.0,1.0008381604388474,5918.0,677.0
502,118.01,32,82.3,NV,restaurant,4229.02,605.0,0.885547922190635,25964.0,1208.0
503,19.83,61,34.5,MO,cleaner,3376.0,630.0,0.9039243075254726,3201.0,166.0
504,50.01,109,24.4,MS,delivery,235.27,657.0,0.6931746426009976,10082.0,649.0
505,28.46,45,96.1,IL,restaurant,336.64,588.0,0.6715700745746239,7154.0,239.0
506,61.49,90,36.1,NE,laundromat,9210.0,650.0,1.0731299860514567,5667.0,390.0
507,4.01,42,80.2,ME,restaurant,12610.29,702.0,0.8291316380443622,220.0,10.0
508,281.57,49,85.5,AZ,plumber,11204.17,603.0,1.1163542665277066,57743.0,5745.0
509,91.12,12,68.8,NV,restaurant,87121.74,595.0,0.6983407979441613,21537.0,844.0
510,39.23,83,14.9,SD,delivery,757.69,704.0,0.8539942443805817,5306.0,337.0
511,46.96,87,20.6,MS,restaurant,1648.64,656.0,0.8460620260100095,5778.0,320.0
512,72.23,70,12.1,WA,plumber,18516.71,644.0,1.0216850040849377,2798.0,253.0
513,455.45,86,6.8,KS,restaurant,28397.64,702.0,0.9672727698164618,24391.0,2706.0
514,302.58,91,31.2,OR,childcare center,4489.44,789.0,0.5329472769027418,74147.0,2799.0
515,131.73,30,84.8,TN,restaurant,38970.05,674.0,0.7378455096793041,29311.0,956.0
516,255.47,96,71.7,MN,auto repair,2428.07,541.0,0.7508932295344896,53905.0,2783.0
517,216.83,73,54.3,IL,restaurant,29409.68,654.0,0.9889963083961811,43410.0,4331.0
518,506.1,100,32.4,NM,restaurant,875.57,551.0,0.6200774471576406,123372.0,13952.0
519,297.87,31,108.5,NE,auto repair,7153.57,767.0,0.8123634381572804,74296.0,4587.0
520,462.84,88,58.8,NM,electrician,261584.67,589.0,0.7712064029262645,94342.0,11151.0
521,25.43,18,95.3,MA,plumber,3596.68,683.0,1.1380155339668476,5578.0,356.0
522,9.68,76,17.6,WY,laundromat,182688.69,616.0,0.9027680224036208,290.0,40.0
523,41.55,31,59.3,ID,restaurant,172.58,665.0,0.8413052350409533,9427.0,394.0
524,13.16,68,51.2,VA,restaurant,7420.97,652.0,0.7959262310677985,2797.0,105.0
525,25.63,37,63.2,MS,restaurant,178.41,780.0,0.7068022148015345,5507.0,290.0
526,384.38,54,67.3,HI,restaurant,782.81,623.0,0.860628622497624,84015.0,10959.0
527,3.4,83,37.9,MO,restaurant,53.78,645.0,0.9516668974952246,519.0,18.0
528,60.96,25,74.5,WA,laundromat,916.71,637.0,1.0378417389079655,14474.0,681.0
529,1022.45,85,27.1,PA,restaurant,51224.5,587.0,0.7134596879217405,201303.0,29746.0
530,211.03,99,22.0,MO,restaurant,47567.13,527.0,0.7752450661349125,19015.0,1689.0
531,356.35,17,10.3,NE,auto repair,4144.73,747.0,0.8797616420513253,43426.0,4927.0
532,675.0,71,28.7,IA,restaurant,1495.84,601.0,0.4349400416357137,157433.0,23238.0
533,5.47,23,10.6,NH,restaurant,2785.1,811.0,0.7218911241978299,970.0,33.0
534,421.31,91,27.2,NH,plumber,8690.99,640.0,0.49396166201820824,102767.0,11278.0
535,20.71,20,45.1,MO,plumber,6880.57,720.0,0.781828653400182,4954.0,225.0
536,17.16,33,10.8,MT,restaurant,108299.55,731.0,0.36327540624618876,515.0,57.0
537,32.94,76,15.7,KY,delivery,458.97,582.0,0.8212374267501954,2793.0,210.0
538,3.86,19,89.3,ID,restaurant,3600.75,584.0,0.6595857221687429,861.0,50.0
539,418.16,106,28.3,OR,auto repair,3713.24,741.0,0.6528926518715606,90714.0,10663.0
540,43.23,88,39.1,CA,restaurant,159797.74,593.0,0.2937503822425114,1627.0,104.0
541,110.67,26,62.4,NH,electrician,450.43,729.0,0.8909379161301206,26495.0,1260.0
542,7.85,33,39.6,MN,restaurant,6608.85,609.0,0.7255178125476728,1114.0,66.0
543,61.82,61,82.7,ME,cleaner,12500.43,549.0,0.8505883314180512,14405.0,449.0
544,219.92,76,94.2,WV,laundromat,3700.96,658.0,0.9201589195545595,56295.0,3540.0
545,147.3,126,44.7,MS,childcare center,285.65,700.0,0.9558508943358254,31963.0,2268.0
546,108.93,18,36.9,PA,restaurant,11147.42,671.0,0.9340530656430344,18921.0,1393.0
547,485.88,34,15.9,HI,restaurant,20267.48,700.0,0.8803239854865178,60353.0,6533.0
548,135.01,15,28.2,VT,plumber,532.19,716.0,0.9693135748784711,19905.0,895.0
549,493.78,36,19.6,DC,childcare center,47.86,668.0,0.9318992546162909,47043.0,4839.0
550,344.39,79,19.9,NY,restaurant,3324.28,654.0,1.012588370127688,23246.0,2190.0
551,68.6,14,47.1,OK,plumber,7479.35,647.0,0.9905149868830875,11125.0,642.0
552,47.69,91,28.5,MO,restaurant,408.1,691.0,0.7473986077075808,9429.0,537.0
553,40.56,20,46.9,MS,restaurant,543.6,637.0,0.9015916286812492,8409.0,485.0
554,131.97,16,70.0,IN,childcare center,44882.66,617.0,0.6653679735167267,33357.0,1956.0
555,53.23,77,97.8,RI,auto repair,7657.22,612.0,1.1057573800638436,12904.0,487.0
556,27.06,69,19.0,HI,restaurant,4330.73,516.0,0.7578958406307982,2502.0,174.0
557,181.24,16,14.5,OR,restaurant,2282.18,724.0,1.0033017691254267,14064.0,950.0
558,3.71,8,48.4,AL,auto repair,777.69,800.0,0.5452572710466089,939.0,31.0
559,94.86,71,6.3,HI,restaurant,2313.4,666.0,0.9233469748809243,5389.0,370.0
560,6.58,72,97.2,IA,restaurant,1690.67,802.0,0.34865848682576783,1414.0,91.0
561,55.48,45,49.9,NC,restaurant,803.57,550.0,1.0414151565235572,7742.0,581.0
562,17.87,71,20.6,ND,restaurant,625.8,729.0,1.1629045178409485,900.0,54.0
563,16.16,49,32.1,SC,restaurant,1358.74,732.0,0.8933948306303795,3303.0,169.0
564,45.62,71,27.9,VA,plumber,255851.43,740.0,1.0895147528472697,1369.0,155.0
